IdAluno;Bimestre;Resultado;1>;1>2>;1>46>;1>46>2>;14>;14>14>;14>14>14>;14>14>41>;14>2>;14>2>14>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>31>;14>31>30>31>30>;14>31>31>;14>31>41>;14>32>;14>32>31>;14>41>;14>41>31>;14>41>41>;14>41>41>41>;14>41>41>41>41>;14>41>43>;14>43>;14>43>44>;14>43>44>44>;14>43>44>44>44>;14>48>;14>49>;14>49>49>;14>7>;14>7>5>;14>7>5>5>;14>8>;16>;16>31>;16>31>14>;17>;17>30>;2>;2>1>;2>1>46>;2>1>46>2>;2>14>;2>14>41>;2>2>;2>3>;2>41>;2>46>;2>46>1>;2>46>1>2>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>31>;30>14>31>30>;30>14>41>;30>30>;30>30>14>;30>30>30>;30>30>30>30>;30>30>30>30>30>;30>31>;30>31>30>;30>31>30>31>;30>32>;30>41>;30>48>;31>;31>14>;31>14>31>;31>14>41>;31>30>;31>30>14>;31>30>14>31>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>31>30>31>;31>31>;31>31>30>;31>32>;31>41>;31>41>41>;31>48>;32>;32>14>;32>31>;32>31>30>;41>;41>14>;41>2>;41>31>;41>31>14>;41>31>30>;41>41>;41>41>2>;41>41>31>;41>41>31>30>;41>41>41>;41>41>41>31>;41>41>41>41>;41>41>41>41>41>;41>41>41>41>41>41>;41>41>41>41>41>41>41>;41>41>43>;41>41>43>44>;41>43>;41>43>44>;41>43>44>44>;41>43>44>44>44>;42>;43>;43>14>;43>41>;43>44>;43>44>14>;43>44>44>;43>44>44>44>;43>44>44>44>44>;43>44>44>44>44>44>;44>;44>14>;44>14>41>;44>14>41>41>;44>14>43>;44>14>43>44>;44>44>;44>44>14>;44>44>14>41>;44>44>44>;44>44>44>14>;44>44>44>14>41>;44>44>44>44>;44>44>44>44>14>;44>44>44>44>44>;44>44>44>44>44>44>;45>;45>43>;46>;46>1>;46>1>2>;46>2>;48>;48>14>;48>29>;48>30>;48>48>;49>;49>48>;49>49>;5>;5>5>;6>;6>6>;6>6>6>;7>;7>14>;7>5>;7>5>5>;7>6>;8>;8>7>;Total Geral
39955-6401;20130102;SUCESSO;2;;2;2;75;3;;;5;;;;36;1;19;;5;3;1;1;2;1;;;6;2;4;2;1;;5;5;2;2;;;;3;3;3;;7;7;;5;5;14;1;1;1;1;;;;;;;;3;;;;55;3;3;3;;23;3;13;7;4;9;7;;;2;11;66;2;1;;40;;;15;8;3;1;1;;8;5;;2;;6;1;;1;;28;1;2;6;;5;13;;1;;5;;3;2;;;2;1;2;1;1;;;13;;;12;;8;5;4;1;27;3;2;;1;1;12;3;2;6;3;2;5;2;2;;1;;2;;;2;18;;3;7;;;;;5;3;;;;5;;4;3;;;;784
39977-6401;20130102;insucesso;1;1;;;46;;;;5;1;1;;7;1;4;;2;;;;1;;;;15;2;8;3;2;;;;;;;1;;1;;;;;;;2;2;14;;;;2;2;;;1;;;;;2;;;30;7;;;1;15;;7;4;;;;;;;1;23;4;1;3;15;1;;9;3;2;;;;3;2;;5;2;1;;;;;41;;2;8;2;5;16;2;3;3;7;;4;4;2;2;;;2;2;1;1;1;6;;1;5;;4;3;2;1;5;2;1;;;;4;2;1;3;2;;2;1;1;1;1;1;1;1;1;;4;;;1;1;4;2;3;1;1;;;;2;;1;1;;;;447
39980-6400;20130102;SUCESSO;1;;1;1;28;;;;1;;;;3;1;2;;1;;1;1;;;;;9;;3;1;1;;4;2;;;;;;1;1;1;;1;1;;;;3;;;;;;;;;;;;;1;;;2;;;;;1;;;;;1;1;;;;;4;2;2;;2;;;1;;;1;1;;1;;;;;;1;;1;;19;;1;;;;6;;;;1;;1;;;;1;;2;;;;;11;;;7;1;2;;;;28;2;;;;;4;;;1;;;1;;1;;2;;1;;;1;;;;;;;;;2;2;;;;2;;2;2;;1;;195
40010-6400;20130102;SUCESSO;2;;2;2;125;6;;;11;2;;;38;;26;3;6;3;1;;1;3;;;24;2;11;6;3;3;5;4;4;2;;3;3;4;1;;;5;5;;16;16;12;1;1;1;4;;3;;2;;;;;;;;61;11;4;2;2;17;2;9;4;3;2;;;;;7;55;1;;1;35;5;2;10;5;2;1;;;1;1;;5;;2;;;;;46;2;;6;;3;17;;2;;10;1;5;4;3;;3;3;6;5;2;;;15;;;12;;8;5;4;1;29;5;3;;1;1;11;4;2;5;4;2;4;4;1;;1;;2;;;2;19;9;;3;;3;3;3;2;1;30;15;6;6;;2;1;3;;;972
40061-6400;20130102;insucesso;1;1;;;42;2;;1;1;;;;4;;3;;1;;;;;;;;13;1;2;;;1;3;1;1;;;;;1;;;;;;;;;3;;;;;;;;;1;1;1;;1;;;18;1;;;1;8;;4;1;;2;1;;;1;;14;;;;10;;;2;1;1;1;;;;;;2;;;;;;;33;2;1;2;;2;8;;1;1;2;;;;;;;;4;2;1;1;;11;2;1;6;;3;3;2;1;11;2;;;2;;5;2;;4;2;;2;1;1;;2;1;1;1;1;;;;;;;;;;1;1;;;;2;;;;;;;285
40066-6401;20130102;insucesso;;;;;11;;;;1;;;;;;;;;;;;;;;;3;;1;;;;;;;;;;;1;1;;;;;;;;4;;;;;;;;3;;;;;;;;1;;;;;;;;;;;;;;;1;1;;;;1;;;;;;;;;;;;1;1;;;;;;14;;1;1;;1;7;1;;;1;;1;;;;3;;4;;;;;6;;1;2;;2;1;1;;4;;;;;;3;;;1;;;1;;;;;;;;;;1;;;1;;;;;2;1;3;;;2;;2;1;;;;100
40067-6400;20130102;insucesso;;;;;15;;;;;;;;1;;1;;1;;;;;;;;5;;1;;;;1;1;;;;;;2;;;;1;1;1;;;1;;;;;;;;1;;;;;;;;3;2;;;1;1;;;;;;;;;;;5;3;1;;3;1;;1;;;;;;;;;1;1;;;;;;15;;1;2;1;1;4;1;1;1;1;;;;;;;;;;;;;3;;;3;;2;;;;12;;;;;;9;;;2;;;2;;1;;;;;;;;;;;;;;;;;;;;;3;1;;;;;;122
40067-7114;20130202;insucesso;1;;1;1;10;;;;1;;;;;;;;;;;;;;;;5;;1;;;1;1;1;1;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;1;;;;;;;;;;;;1;1;1;1;;4;;;4;;4;3;2;1;9;1;1;;;;9;1;1;4;1;;3;1;2;2;;;1;;;1;;;;;;;;;;;;;;;;;;;;;94
40086-6401;20130102;insucesso;1;;1;1;33;2;1;1;2;;1;1;7;;4;;;;;;;;;;8;;1;;;1;1;1;;;;;;1;1;;;;;;;;6;1;1;1;;;;;1;;;;;2;;2;24;1;;;;12;;8;3;;2;1;;;1;;19;;;;11;;;5;3;1;;;;1;1;;1;;1;;;;;24;;;2;;1;6;;1;;2;;;;;;;;2;;;;;5;;;3;;;;;;7;1;;;;;1;1;;;;;;;;;1;;1;;;1;1;;;;;;;;4;4;;;;3;;3;3;;;;255
40086-6590;20130201;SUCESSO;1;1;;;19;;;;1;;;;4;;2;;2;1;;;1;;;;;;;;;;;;;;;;;5;1;1;;1;1;;;;2;;;;;;;;;1;1;1;;;;;12;2;1;;;9;1;3;1;1;;;;;1;1;10;;;;8;;;7;2;1;;;;2;1;;;;;;;;;9;;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;1;;;1;;;;;2;2;12;1;;12;5;1;1;;;;163
40093-6590;20130201;SUCESSO;1;;1;;32;2;;1;1;;;;1;;1;;;;1;;;;;;11;;4;1;;;3;3;1;1;;;;1;1;1;;;;;;;3;1;1;;;;;;;;;;;;;;5;4;;;;;;;;;3;2;1;;;;7;2;;1;5;4;;;;;3;2;1;;;;;;;;;;;32;;;4;;3;10;;1;;2;;1;1;1;;;;1;;;;;5;;1;3;2;1;1;1;;6;3;2;;1;1;1;;;1;;;1;;;;;;1;;;;;;;;;;;;1;1;;;;1;;1;1;;;;205
40101-6401;20130102;insucesso;1;;1;1;33;2;;;3;;2;1;10;;6;;3;;;;1;;;;7;;3;1;1;;2;2;;;;1;;1;;;;;;;;;5;1;1;1;1;;;;;;;;;2;;1;20;4;;;1;12;;2;2;;;;;;2;;18;;;;13;1;;6;;;;;;1;;;1;;;;;;;26;;;4;;3;10;;1;;2;;1;;;;2;2;3;3;1;1;2;7;;1;6;1;3;2;1;;14;3;;;2;;7;3;;3;2;;2;;1;1;1;1;1;;;1;1;;;;1;2;1;2;1;1;6;;;2;;;;1;;;319
40101-6590;20130201;SUCESSO;1;1;;;61;3;;2;4;;;;21;;15;2;3;2;;;4;1;;;11;1;1;;;1;;;;;;10;7;1;;;;;;;2;2;8;;;;1;;;;1;1;1;1;;;;;32;5;1;;2;7;1;4;2;;3;2;;;2;1;34;;;;24;2;;6;3;1;1;1;;6;2;;2;1;;;;;;20;;;3;;1;3;;1;;1;1;;;;;;;1;1;;;;2;;;2;1;1;;;;5;1;;;;;2;;;;;;;;;;;;1;1;1;;11;1;;1;;12;9;10;1;1;23;9;4;3;;1;1;2;;;452
40116-6030;20130101;SUCESSO;1;;1;1;76;1;;;9;1;;;6;;4;;1;;1;1;;;;;12;;5;3;1;1;3;3;;;2;1;;2;;;;1;1;;;;12;1;1;1;1;;;;;;;;;;;;7;1;1;1;;2;1;1;1;1;1;1;;;;1;10;;;;6;;;2;1;1;1;1;;2;2;;;;1;;;;;20;3;1;;;;8;;;;4;;2;;;;;;3;;;;;6;;;3;;;;;;7;1;;;;;2;1;;1;1;;1;1;1;;;;1;;;1;8;1;;;;2;2;;;;18;2;;3;;;;3;;;307
40162-6401;20130102;SUCESSO;1;1;;;101;4;;2;12;1;;;40;2;27;5;13;4;1;;1;3;;;26;;7;4;2;1;1;;;;;3;2;4;1;1;;4;4;;6;5;16;;;;1;;1;;1;1;1;1;1;;;;54;13;6;4;2;15;2;5;3;2;5;3;2;;1;;65;5;2;2;44;9;4;14;4;2;3;2;1;1;1;;3;1;1;3;;2;;65;1;1;2;;;16;;1;;8;;4;1;1;;1;1;3;3;2;;;7;;1;6;1;2;1;1;1;13;4;;;;;4;3;;2;1;;2;1;2;;1;;2;1;1;;4;;1;1;;9;2;5;1;1;26;9;4;5;1;1;1;1;;;837
40165-5799;20130101;insucesso;1;;1;1;57;4;;1;2;;1;1;6;1;;;;;;;1;;2;1;14;2;3;;;;1;;;;3;2;;3;1;;;1;1;;4;4;11;1;1;1;1;;4;1;2;;;;2;7;;5;11;1;;;;3;;2;;;3;1;;;1;;21;4;;2;4;;;1;1;;1;;;4;1;2;4;2;5;7;1;4;;49;;3;3;1;;16;1;;;9;;4;1;1;1;4;2;6;3;1;;;11;2;;8;;5;1;;;15;3;;;;;8;2;;2;;;;;;;2;1;1;;;1;15;3;1;2;3;6;4;5;7;5;15;9;4;10;1;5;5;;;;508
40168-6402;20130102;insucesso;3;1;2;2;31;1;;;1;;;;4;;2;;1;;;;1;;;;9;;3;1;1;;1;1;1;;;;;;;;2;2;;;;;8;;;;2;1;1;;1;;;;;;;;6;1;;;;4;;2;2;;;;;;2;;11;1;;;5;;;3;2;2;;;;1;1;;1;;;;;;;43;1;1;4;1;1;15;;2;1;3;;3;1;;;;;1;1;1;1;2;6;;;4;1;4;2;2;;4;3;1;1;1;;4;2;1;2;1;;2;1;;;1;1;3;1;1;2;1;;;1;;;;;1;1;;;;2;1;1;1;;2;1;272
40169-6400;20130102;SUCESSO;1;1;;;43;3;;1;1;;1;;6;;1;;1;1;;;3;1;;;13;;4;4;1;;3;2;1;;;;;3;3;3;;1;1;;;;1;;;;1;;1;;;1;1;1;4;1;;;2;;;;;1;;1;;;;;;;;1;10;1;1;;1;;;1;1;;;;;5;;;2;;3;;;;;34;2;;;;;7;;;;6;;2;2;2;;2;2;2;2;1;;;8;;4;6;1;3;1;1;1;10;2;;;2;1;3;1;;1;1;;1;1;1;;;;1;1;1;;5;1;4;;;;;;5;4;;;;6;3;3;3;;;;294
40188-6400;20130102;insucesso;;;;;15;1;;1;;;;;2;1;1;;;;;;;;;;6;1;2;1;1;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;2;;;;;;3;1;1;1;3;;;;;;2;;;;;;;;;;;;;9;;;1;;1;3;;;;1;;1;1;;;;;;;;;;1;;;1;;1;;;;3;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74
40197-7114;20130202;insucesso;1;;1;;58;13;2;;20;2;;;4;1;2;;;;;;;;;;13;1;5;1;;;2;2;2;;;;;2;2;;;1;1;1;;;25;1;1;;3;2;2;;2;;;;4;;;;7;2;;;;2;;;;;;;;;;;8;2;1;1;5;2;;;;;;;;;;1;1;;;1;;;;36;1;1;2;;1;14;;1;;4;;1;;;;;;;;;;;2;;;2;;2;2;2;1;3;2;1;1;1;;3;2;1;2;1;;2;1;1;1;;;1;;;;5;;4;;;;;;4;;1;;;3;;3;;;;;325
40217-6030;20130101;insucesso;1;1;;;17;4;2;1;3;;;;;;;;;;;;;;;;8;;3;1;;;1;1;1;;2;;;;;;;;;;;;9;;;;3;2;1;1;1;;;;;1;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;17;;1;1;;;6;;;;4;;1;;;;1;1;2;1;1;1;;5;;1;4;;3;3;3;2;6;1;1;;;;5;1;1;5;1;;4;1;2;1;1;;1;1;1;;3;3;;;1;;;;;;1;1;;1;;;;1;;;168
40270-6401;20130102;SUCESSO;2;2;;;49;5;;2;11;2;;;3;;1;;;;;;;;;;15;;6;1;1;1;;;;;1;;;1;;;;;;;;;18;;;;2;;;;1;1;1;1;;1;;;7;1;;;;4;1;1;1;;;;;;;;7;;;;4;;;3;;;;;;;;;;;1;;;;;28;;1;2;;2;7;;;;1;;1;1;1;;;;1;1;;;;4;;;4;;2;1;1;1;10;3;1;;;;3;2;1;1;1;;1;1;1;;1;;2;2;2;;2;;;;;1;;;1;1;8;2;;2;;1;1;1;;;269
40277-6590;20130201;insucesso;;;;;8;;;;;;;;;;;;;;;;;;;;4;;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;4;;;;3;;3;1;1;1;1;;1;;;;;2;;;1;;1;1;1;;1;;;;;;1;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53
40309-6590;20130201;SUCESSO;2;2;;;53;1;;;7;;;;11;;6;;3;;;;2;1;;;9;;3;2;2;;9;9;8;2;;;;1;1;1;;1;1;;3;3;11;;;;;;1;;4;2;2;2;;;;;17;4;1;1;;7;1;1;1;;1;;;;4;3;24;;;;14;1;;5;1;1;1;;;3;1;;5;2;1;;;;;50;1;1;8;;4;16;;3;;8;1;6;3;1;;1;1;2;2;2;;;13;;1;13;1;10;4;1;1;14;2;;;;;10;1;;4;;;1;;1;;1;;2;2;2;;5;;;1;;;;;1;1;5;;;2;;1;1;1;;;477
40324-6401;20130102;insucesso;1;;1;;51;1;;;4;;;;6;;4;;1;;;;;;;;14;1;4;2;;1;3;3;1;;;1;;2;1;;;2;2;;;;13;;;;;;1;;1;;;;1;1;;;24;;;;;11;;3;;;1;;;;1;;28;2;;;13;;;7;3;;;;;1;;;5;1;;;;;;37;;;3;;;8;;;;3;;;;;;2;2;3;3;1;;;11;;;10;1;3;2;1;;29;3;1;1;2;;9;2;1;6;1;;2;1;;;4;2;1;;;;5;1;1;;1;3;3;2;4;3;;;;5;;4;3;;;;413
40389-6895;20130201;SUCESSO;;;;;19;;;;;;;;;;;;;;;;;;;;11;;6;;;;;;;;;;;1;1;1;;;;;;;1;;;;1;;;;;;;;;;;;3;;;;;;;;;;;;;;;;4;;;;2;;;;;;;;;;;;;;;1;;;;25;;;;;;6;;;;;;;;;;;;;;;;;1;;;1;;;;;;6;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;2;2;;;;2;;2;2;;1;;102
40390-6401;20130102;insucesso;;;;;9;;;;1;1;;;1;;;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;2;;;;;2;;1;1;;;;;;;1;2;;;;2;;;2;1;1;;;;1;1;;1;;;;;;;4;;;2;;1;3;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;49
40392-6400;20130102;insucesso;1;;1;1;21;1;1;;;;;;;;;;;;;;;;;;10;;2;;;;;;;;;;;;;;;1;1;1;;;2;1;1;1;1;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;3;2;;1;1;;;;;;;;;;;;;;;;;;;29;;;1;;1;4;;1;1;1;;;;;;;;;;;;;3;1;;2;;1;;;;10;;;;;;1;;;;;;;;;;1;1;1;;;1;;;;;;;;;;;1;;;1;;;;;;;118
40640-6402;20130102;SUCESSO;1;;1;1;17;1;;;1;;;;;;;;;;;;;;;;7;;1;1;;;2;2;2;1;;;;1;;;;;;;;;2;;;;1;;;;;;;;;;;;10;;;;;2;;1;1;1;2;1;;;;;5;;;;2;;;2;1;1;;;;;;;;;;;;;;20;;;;;;6;;;;4;;;;;;4;3;4;3;1;;;11;;2;11;;6;2;1;;28;3;2;;;;11;2;2;5;1;1;3;1;1;;1;;1;;;1;;;;;;;;;1;1;;;;1;;;;;;;215
40647-6400;20130102;insucesso;1;;1;1;31;1;;;1;;1;;1;;;;;;;;;;;;8;1;3;1;;1;2;2;;;;;;2;;;;1;1;1;;;2;1;1;1;1;1;;;;;;;;1;1;;5;;;;;2;;1;;;;;;;;2;6;1;;1;2;;;;;;;;;;;;1;1;1;;;;;34;2;2;2;;1;12;;;;4;;2;1;1;1;;;4;2;1;;1;9;1;2;7;1;3;2;1;1;16;3;;;;;6;1;;2;1;;1;1;1;;1;1;1;;;1;4;;;1;;;;;;;;;;3;;;;;;;234
40720-6400;20130102;insucesso;1;;;;39;1;;;1;;;;7;;5;;1;;;;;;;;16;;5;1;1;1;;;;;;1;;4;1;;;;;;1;1;3;;;;;;1;1;1;;;;2;1;1;;19;4;;;2;6;;3;2;;2;1;;;;2;18;1;;1;12;2;;3;2;1;2;1;;1;;1;1;;;1;1;;;31;;1;3;;2;8;;;;2;;1;;;;2;2;3;2;1;;;3;;;3;1;1;;;;4;3;3;2;;;2;2;2;;;;;;;;;;1;1;;;7;2;2;1;;2;;2;1;1;;;;4;;1;1;;;;296
40720-7297;20130202;insucesso;1;;1;;14;2;1;1;2;;;;1;;1;;;;;;;;;;5;;2;1;;;;;;;;;;1;1;;;;;;;;4;1;1;;1;1;;;;;;;2;;;;4;1;;;;1;;;;;;;;;;1;4;;;;4;1;;;;;;;;;;;;;;;;;;13;;;1;;1;7;;;;4;;2;1;1;;;;1;1;;;1;2;;;2;1;1;1;1;;2;1;;;;;1;;;1;;;1;;;;;;1;;;;2;;2;1;;;;;1;1;;;;1;;1;1;;;;118
40751-6402;20130102;insucesso;;;;;11;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;1;;;;;;;;;2;;;;;;;;;;;;;;;;2;;;;;;;;;;2;;;;;;5;1;;;;;;;;;;;;;;;1;;1;;;;;15;;;;;;1;;;;1;;;;;;;;;;;;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;1;;;;;;13;3;1;1;;;;1;;;73
40755-6401;20130102;insucesso;;;;;16;;;;2;;;;1;;1;;;;;;;;;;6;;4;;;1;;;;;;;;2;;;;;;;1;1;9;;;;;;1;;1;;;;;;;;4;;;;;1;;1;;;;;;;;;4;;;;2;;;1;1;;;;;;;;;;;;;;;19;;;1;;;7;;1;;1;;1;1;1;1;;;1;1;;;;4;;;4;1;3;;;;9;2;1;1;;;4;;;;;;;;;;;;;;;;2;;;;1;;;;;;18;6;3;2;1;;;1;;;158
40755-7114;20130202;SUCESSO;1;;1;1;19;4;;2;3;;;;2;;2;;;;;;;;;;8;;2;1;1;1;3;3;2;2;;;;1;;;;;;;;;8;1;1;1;;;;;;;;;;;;;3;;;;;;;;;;;;;;2;;5;2;;1;3;;;;;;;;;;;;;;;;;;;11;;1;1;;;3;;1;;2;1;1;1;;;;;2;1;;;;7;;1;6;1;2;2;2;2;7;2;1;;;;3;1;1;3;1;1;2;1;2;;;;1;;;1;;;;;;;;;;;10;4;2;3;;;;1;;;181
40777-6400;20130102;SUCESSO;1;;1;1;34;;;;;;;;2;;;;;;;;1;;;;13;2;2;1;;1;1;1;1;1;;1;;;;;;;;;;;1;1;1;1;1;;;;;;;;;;;;6;;;;;3;;1;1;;2;;;;;1;6;1;;;4;;;2;;;1;;;1;;;2;2;;;;;;25;3;;2;;2;9;;1;;4;;1;1;1;;3;1;3;3;2;;;5;;2;5;;4;2;1;;5;2;2;;1;1;4;2;2;2;2;2;1;1;;;1;;1;;;1;2;;;;;1;;;1;1;;;;1;;1;1;;;;220
40838-7114;20130202;insucesso;1;1;;;13;;;;3;;;;1;;1;;1;;;;;;;;3;;1;;;;;;;;;;;;;;;;;;1;1;10;;;;;;;;3;;;;;;;;6;2;;;1;4;;;;;;;;;1;1;7;;;;4;;;4;;;;;;1;1;1;1;;1;1;;1;;11;;3;2;;1;4;2;1;1;1;;1;;;;1;1;1;1;;;;1;;;1;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;;1;;;1;;;;;;;;;;1;;;;;;;117
40890-6400;20130102;insucesso;1;;1;1;41;1;;;1;;;;11;1;7;;1;;;;;;;;18;1;6;2;;;;;;;;;;1;;;;1;1;;5;5;2;1;1;1;1;1;1;;;;;;1;;;;23;7;;;1;3;;1;;;2;1;;;1;2;19;1;;1;14;4;;2;;;1;;;;;;1;1;1;;;;;32;2;;4;;3;14;;3;2;7;;2;1;1;1;2;2;4;3;1;1;;4;;1;3;1;1;1;1;;6;2;2;1;;;1;1;1;1;1;;1;1;;;;;1;;;1;3;;1;1;1;;;;;;3;1;;2;1;;;1;;;332
40918-6402;20130102;insucesso;1;;1;;57;2;1;1;3;;;;5;;4;;2;;;;1;;;;21;1;2;1;;;7;5;;;;1;;;;;;2;1;;1;1;11;;;;1;;1;;;;;;;2;;2;14;6;;;1;5;;3;1;;1;1;;;;4;15;1;;1;12;4;;4;3;1;;;;2;2;;;;;1;;1;1;59;4;1;2;;1;8;;1;;3;;;;;;;;1;1;;;;16;;1;12;;;;;;38;5;2;;2;;4;1;;2;1;;;;;;;;1;;;;5;1;;2;;2;;1;;;;;;2;1;;;;;;402
40950-6030;20130101;insucesso;3;1;2;2;48;9;2;;2;1;;;3;;1;;1;;;;1;;2;1;6;;;;;;3;2;;;4;1;;;;;4;2;2;1;3;3;10;;;;1;;;1;;;;;7;1;1;;34;4;;;1;9;;5;4;;5;4;;;1;5;23;2;1;;18;1;;7;4;3;1;1;;2;2;2;;;;8;1;6;4;24;2;;;;;3;;;;;;;;;;;;;;;;1;5;;;5;;1;1;;;13;2;;;2;;4;2;;3;2;;1;;1;;1;1;3;1;1;2;10;2;6;;1;3;1;;1;;1;;;4;1;1;;1;5;3;410
40960-6401;20130102;SUCESSO;1;1;;;20;;;;5;1;1;;2;;1;;;;;;;;;;4;;1;;;2;1;1;1;;;;;1;;;;;;;;;9;;;;1;;2;;3;;;;;2;;;5;;;;;2;;2;2;1;;;;;1;;5;;;;4;;;2;2;2;;;;;;;;;;;;;;12;;;1;;1;4;;;;1;;1;1;1;;1;;3;2;2;;;6;;1;5;1;3;;;;5;1;;;;;3;;;;;;;;;;;;1;1;1;;;;;;;;;;2;2;;;;3;;2;2;;;;157
40963-6400;20130102;insucesso;;;;;25;2;;1;1;;;;4;2;2;;1;;;;;;;;14;1;6;2;1;2;1;1;1;;;1;;1;;;;1;1;;;;2;;;;1;;;;1;;;;2;;;;3;2;;;;1;;;;;;;;;;1;7;5;;3;3;2;;1;;;;;;;;;;;1;;;;;25;1;1;2;2;1;8;1;1;1;4;;1;;;;;;3;3;1;1;1;4;1;;3;1;2;2;1;1;6;2;1;1;1;;2;2;1;2;2;;1;1;1;;;;;;;;2;1;2;;1;1;;1;2;2;;;;3;1;2;2;;;;221
40983-6030;20130101;insucesso;1;;1;1;42;2;1;;5;1;1;1;8;;4;;1;;;;;;1;1;8;;1;1;1;;;;;;;;;1;1;;1;2;2;1;;;14;;;;3;2;2;;2;;;;7;2;;1;16;2;;;;5;;;;;3;3;;;3;1;14;1;1;;8;1;;1;;;3;3;;;;;2;;3;1;;1;1;28;1;2;1;;1;14;1;1;1;4;;4;3;3;3;3;3;3;3;1;1;2;7;1;1;5;;1;1;1;1;14;1;1;1;;;3;1;1;3;1;;1;1;1;1;2;2;1;;;1;8;;7;;1;1;;;5;2;6;2;;4;;4;2;;1;1;377
40989-7114;20130202;insucesso;;;;;6;1;1;1;;;;;;;;;;;;;;;;;3;;2;2;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;1;;;;3;1;;;2;;1;;;;1;1;2;1;1;;;2;;1;1;;1;;;;1;1;1;1;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48
40992-6400;20130102;insucesso;;;;;18;;;;1;;1;1;2;;;;;;;;;;2;2;3;1;;;;;;;;;;;;1;;;1;;;;;;5;;;;;;1;2;2;;;;;4;;3;4;;;;;2;;1;1;;1;1;;;;;7;;;;3;;;1;;;;;;;;1;2;1;1;3;;2;;12;;;2;;1;3;;;;;;;;;;;;1;;;;2;4;;;3;;2;2;;;3;1;;;;;2;1;;2;1;;;;;;2;2;;;;;1;;;1;;;;;1;1;1;;;4;;1;1;;1;1;140
41058-6590;20130201;SUCESSO;1;;1;1;52;2;;1;1;;5;;10;;5;;2;;;;1;;;;14;1;7;4;3;1;2;1;;;;;;2;2;1;;4;4;;2;2;6;1;1;1;2;;;;;;;;3;7;;;21;4;1;;;8;1;1;;;;;;;1;3;29;4;;1;17;2;1;7;1;;;;;4;2;;1;1;2;3;;3;;44;;1;7;;4;17;;4;;9;2;4;4;1;;;;3;3;2;;;11;;2;8;1;4;2;2;1;21;4;4;;1;1;11;3;2;4;;;2;;1;;2;;1;;;1;9;2;3;1;;2;2;1;4;2;;;;3;;3;2;;;;499
41089-6400;20130102;SUCESSO;1;1;;;21;2;;;3;;;;3;;1;;;;;;;1;;;11;1;1;1;;;1;1;;;;;;;;;;;;;;;7;;;;1;;;;2;1;1;1;;;;;2;;;;;1;;;;;;;;;1;1;6;;;;2;;;1;;;;;;1;1;;2;1;;;;;;23;;4;1;;;5;;;;3;;;;;;;;;;;;;3;;;1;;;;;;5;;;;;;1;;;;;;;;;;;;1;1;1;;2;;;;;;;;1;1;;;;1;;1;1;;;;137
41123-6400;20130102;insucesso;;;;;14;;;;;;;;;;;;;;;;;;1;;5;;3;2;2;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;1;;;;;1;1;;;;;1;;;;1;;;;;;1;1;;1;1;;;;;1;;;;9;3;;;;;5;;;;3;;2;2;2;1;2;1;2;1;;;3;4;;1;2;;1;1;1;;2;;;;;;1;;;1;;;1;;;;1;1;;;;;1;;;;;;;;;;;;;;;;;;;;99
